"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"426","share","01351.01","21439.9","2000",0,"E","t"
"426","extractionRate","01351.01","2413","2000",0,"E","t"
"426","share","01351.01","2413","2000",0,"E","t"
"426","extractionRate","01351.01","F0623","2000",0,"E","t"
"426","share","01351.01","F0623","2000",0,"E","t"
"426","extractionRate","01351.02","21439.9","2000",0,"E","t"
"426","share","01351.02","21439.9","2000",0,"E","t"
"426","extractionRate","01351.02","2413","2000",0,"E","t"
"426","share","01351.02","2413","2000",0,"E","t"
"426","extractionRate","01351.02","F0623","2000",0,"E","t"
"426","share","01351.02","F0623","2000",0,"E","t"
"426","extractionRate","01353.01","21439.9","2000",0,"E","t"
"426","share","01353.01","21439.9","2000",0,"E","t"
"426","extractionRate","01353.01","2413","2000",0,"E","t"
"426","share","01353.01","2413","2000",0,"E","t"
"426","extractionRate","01353.01","F0623","2000",0,"E","t"
"426","share","01353.01","F0623","2000",0,"E","t"
"426","extractionRate","01354","2413","2000",0,"E","t"
"426","share","01354","2413","2000",0,"E","t"
"426","extractionRate","01354","F0623","2000",0,"E","t"
"426","share","01354","F0623","2000",0,"E","t"
"426","extractionRate","01355.02","21439.9","2000",0,"E","t"
"426","share","01355.02","21439.9","2000",0,"E","t"
"426","extractionRate","01355.02","2413","2000",0,"E","t"
"426","share","01355.02","2413","2000",0,"E","t"
"426","extractionRate","01355.90","21439.9","2000",0,"E","t"
"426","share","01355.90","21439.9","2000",0,"E","t"
"426","extractionRate","01355.90","2413","2000",0,"E","t"
"426","share","01355.90","2413","2000",0,"E","t"
"426","extractionRate","01355.90","F0623","2000",0,"E","t"
"426","share","01355.90","F0623","2000",0,"E","t"
"426","extractionRate","01359.90","21419.99","2000",0,"E","t"
"426","share","01359.90","21419.99","2000",0,"E","t"
"426","extractionRate","01359.90","21439.9","2000",0,"E","t"
"426","share","01359.90","21439.9","2000",0,"E","t"
"426","extractionRate","01359.90","23170.04","2000",0,"E","t"
"426","share","01359.90","23170.04","2000",0,"E","t"
"426","extractionRate","01359.90","24110","2000",0,"E","t"
"426","share","01359.90","24110","2000",0,"E","t"
"426","extractionRate","01359.90","2413","2000",0,"E","t"
"426","share","01359.90","2413","2000",0,"E","t"
"426","extractionRate","01359.90","24230.03","2000",0,"E","t"
"426","share","01359.90","24230.03","2000",0,"E","t"
"426","extractionRate","01359.90","F0623","2000",0,"E","t"
"426","share","01359.90","F0623","2000",0,"E","t"
"426","extractionRate","01371","21422","2000",0,"E","t"
"426","share","01371","21422","2000",0,"E","t"
"426","extractionRate","01372","21424","2000",0,"E","t"
"426","share","01372","21424","2000",0,"E","t"
"426","extractionRate","01374","21423","2000",0,"E","t"
"426","share","01374","21423","2000",0,"E","t"
"426","extractionRate","01375","F0235","2000",0,"E","t"
"426","share","01375","F0235","2000",0,"E","t"
"426","extractionRate","01376","21429.02","2000",0,"E","t"
"426","share","01376","21429.02","2000",0,"E","t"
"426","extractionRate","01377","21429.01","2000",0,"E","t"
"426","share","01377","21429.01","2000",0,"E","t"
"426","extractionRate","01379.90","F0235","2000",0,"E","t"
"426","share","01379.90","F0235","2000",0,"E","t"
"426","extractionRate","0141","2161","2000",0,"E","t"
"426","share","0141","2161","2000",0,"E","t"
"426","extractionRate","0141","21910.03","2000",0,"E","t"
"426","share","0141","21910.03","2000",0,"E","t"
"426","extractionRate","0141","21920","2000",0,"E","t"
"426","share","0141","21920","2000",0,"E","t"
"426","extractionRate","0141","23995.01","2000",0,"E","t"
"426","share","0141","23995.01","2000",0,"E","t"
"426","extractionRate","0141","23995.02","2000",0,"E","t"
"426","share","0141","23995.02","2000",0,"E","t"
"426","extractionRate","0141","23999.03","2000",0,"E","t"
"426","share","0141","23999.03","2000",0,"E","t"
"426","extractionRate","0142","21421","2000",0,"E","t"
"426","share","0142","21421","2000",0,"E","t"
"426","extractionRate","0143","2168","2000",0,"E","t"
"426","share","0143","2168","2000",0,"E","t"
"426","extractionRate","0143","21800","2000",0,"E","t"
"426","share","0143","21800","2000",0,"E","t"
"426","extractionRate","0143","21910.15","2000",0,"E","t"
"426","share","0143","21910.15","2000",0,"E","t"
"426","extractionRate","01441","21691.12","2000",0,"E","t"
"426","share","01441","21691.12","2000",0,"E","t"
"426","extractionRate","01441","21910.16","2000",0,"E","t"
"426","share","01441","21910.16","2000",0,"E","t"
"426","extractionRate","01442","21641.02","2000",0,"E","t"
"426","share","01442","21641.02","2000",0,"E","t"
"426","extractionRate","01442","21910.12","2000",0,"E","t"
"426","share","01442","21910.12","2000",0,"E","t"
"426","extractionRate","01442","21920","2000",0,"E","t"
"426","share","01442","21920","2000",0,"E","t"
"426","extractionRate","01442","23995.03","2000",0,"E","t"
"426","share","01442","23995.03","2000",0,"E","t"
"426","extractionRate","01443","21641.01","2000",0,"E","t"
"426","share","01443","21641.01","2000",0,"E","t"
"426","extractionRate","01443","21910.08","2000",0,"E","t"
"426","share","01443","21910.08","2000",0,"E","t"
"426","extractionRate","01443","21920","2000",0,"E","t"
"426","share","01443","21920","2000",0,"E","t"
"426","extractionRate","01444","21691.07","2000",0,"E","t"
"426","share","01444","21691.07","2000",0,"E","t"
"426","extractionRate","01444","21910.11","2000",0,"E","t"
"426","share","01444","21910.11","2000",0,"E","t"
"426","extractionRate","01445","21631.01","2000",0,"E","t"
"426","share","01445","21631.01","2000",0,"E","t"
"426","extractionRate","01445","21910.07","2000",0,"E","t"
"426","share","01445","21910.07","2000",0,"E","t"
"426","extractionRate","01446","21631.02","2000",0,"E","t"
"426","share","01446","21631.02","2000",0,"E","t"
"426","extractionRate","01446","21910.10","2000",0,"E","t"
"426","share","01446","21910.10","2000",0,"E","t"
"426","extractionRate","01447","21691.04","2000",0,"E","t"
"426","share","01447","21691.04","2000",0,"E","t"
"426","extractionRate","01449.01","21691.90","2000",0,"E","t"
"426","share","01449.01","21691.90","2000",0,"E","t"
"426","extractionRate","01449.01","21910.90","2000",0,"E","t"
"426","share","01449.01","21910.90","2000",0,"E","t"
"426","extractionRate","01449.02","21691.13","2000",0,"E","t"
"426","share","01449.02","21691.13","2000",0,"E","t"
"426","extractionRate","01449.02","21910.17","2000",0,"E","t"
"426","share","01449.02","21910.17","2000",0,"E","t"
"426","extractionRate","01449.90","21691.90","2000",0.3803,"T","-"
"426","share","01449.90","21691.90","2000",1,"E","-"
"426","extractionRate","01449.90","21910.90","2000",0.5,"T","-"
"426","share","01449.90","21910.90","2000",1,"E","-"
"426","extractionRate","01449.90","21920","2000",0,"E","t"
"426","share","01449.90","21920","2000",0,"E","t"
"426","extractionRate","01450","2167","2000",0,"E","t"
"426","share","01450","2167","2000",0,"E","t"
"426","extractionRate","01450","21910.09","2000",0,"E","t"
"426","share","01450","21910.09","2000",0,"E","t"
"426","extractionRate","01450","F0262","2000",0,"E","t"
"426","share","01450","F0262","2000",0,"E","t"
"426","extractionRate","01460","01492","2000",0,"E","t"
"426","share","01460","01492","2000",0,"E","t"
"426","extractionRate","01460","21429.07","2000",0,"E","t"
"426","share","01460","21429.07","2000",0,"E","t"
"426","extractionRate","01491.01","01491.02","2000",0,"E","t"
"426","share","01491.01","01491.02","2000",0,"E","t"
"426","extractionRate","01491.01","2165","2000",0,"E","t"
"426","share","01491.01","2165","2000",0,"E","t"
"426","extractionRate","01491.02","21691.14","2000",0,"E","t"
"426","share","01491.02","21691.14","2000",0,"E","t"
"426","extractionRate","01491.02","21910.06","2000",0,"E","t"
"426","share","01491.02","21910.06","2000",0,"E","t"
"426","extractionRate","01492","2166","2000",0,"E","t"
"426","share","01492","2166","2000",0,"E","t"
"426","extractionRate","01492","21910.05","2000",0,"E","t"
"426","share","01492","21910.05","2000",0,"E","t"
"426","extractionRate","01499.01","21691.03","2000",0,"E","t"
"426","share","01499.01","21691.03","2000",0,"E","t"
"426","extractionRate","01499.02","21691.05","2000",0,"E","t"
"426","share","01499.02","21691.05","2000",0,"E","t"
"426","extractionRate","01499.04","21691.09","2000",0,"E","t"
"426","share","01499.04","21691.09","2000",0,"E","t"
"426","extractionRate","01499.04","21691.10","2000",0,"E","t"
"426","share","01499.04","21691.10","2000",0,"E","t"
"426","extractionRate","01499.05","01499.06","2000",0,"E","t"
"426","share","01499.05","01499.06","2000",0,"E","t"
"426","extractionRate","01499.05","01929.03","2000",0,"E","t"
"426","share","01499.05","01929.03","2000",0,"E","t"
"426","extractionRate","01499.06","01499.07","2000",0,"E","t"
"426","share","01499.06","01499.07","2000",0,"E","t"
"426","extractionRate","01499.07","21691.11","2000",0,"E","t"
"426","share","01499.07","21691.11","2000",0,"E","t"
"426","extractionRate","01499.07","21910.14","2000",0,"E","t"
"426","share","01499.07","21910.14","2000",0,"E","t"
"426","extractionRate","01510","21313","2000",0,"E","t"
"426","share","01510","21313","2000",0,"E","t"
"426","extractionRate","01510","21392","2000",0,"E","t"
"426","share","01510","21392","2000",0,"E","t"
"426","extractionRate","01510","23220.05","2000",0,"E","t"
"426","share","01510","23220.05","2000",0,"E","t"
"426","extractionRate","01510","23230.01","2000",0,"E","t"
"426","share","01510","23230.01","2000",0,"E","t"
"426","extractionRate","01510","24110","2000",0,"E","t"
"426","share","01510","24110","2000",0,"E","t"
"426","extractionRate","01510","2413","2000",0,"E","t"
"426","share","01510","2413","2000",0,"E","t"
"426","extractionRate","01510","39130.03","2000",0,"E","t"
"426","share","01510","39130.03","2000",0,"E","t"
"426","extractionRate","01520.01","01520.02","2000",0,"E","t"
"426","share","01520.01","01520.02","2000",0,"E","t"
"426","extractionRate","01520.01","23170.01","2000",0,"E","t"
"426","share","01520.01","23170.01","2000",0,"E","t"
"426","extractionRate","01520.01","23220.06","2000",0,"E","t"
"426","share","01520.01","23220.06","2000",0,"E","t"
"426","extractionRate","01520.01","23230.02","2000",0,"E","t"
"426","share","01520.01","23230.02","2000",0,"E","t"
"426","extractionRate","01520.01","24110","2000",0,"E","t"
"426","share","01520.01","24110","2000",0,"E","t"
"426","extractionRate","01520.02","2413","2000",0,"E","t"
"426","share","01520.02","2413","2000",0,"E","t"
"426","extractionRate","01530","01599.20","2000",0,"E","t"
"426","share","01530","01599.20","2000",0,"E","t"
"426","extractionRate","01530","23170.02","2000",0,"E","t"
"426","share","01530","23170.02","2000",0,"E","t"
"426","extractionRate","01530","23220.05","2000",0,"E","t"
"426","share","01530","23220.05","2000",0,"E","t"
"426","extractionRate","01530","2413","2000",0,"E","t"
"426","share","01530","2413","2000",0,"E","t"
"426","extractionRate","01550","01599.20","2000",0,"E","t"
"426","share","01550","01599.20","2000",0,"E","t"
"426","extractionRate","01550","23170.02","2000",0,"E","t"
"426","share","01550","23170.02","2000",0,"E","t"
"426","extractionRate","01599.10","01599.20","2000",0,"E","t"
"426","share","01599.10","01599.20","2000",0,"E","t"
"426","extractionRate","01599.10","23170.02","2000",0,"E","t"
"426","share","01599.10","23170.02","2000",0,"E","t"
"426","extractionRate","01610","23911","2000",0,"E","t"
"426","share","01610","23911","2000",0,"E","t"
"426","extractionRate","01610","23912.01","2000",0,"E","t"
"426","share","01610","23912.01","2000",0,"E","t"
"426","extractionRate","01610","23912.02","2000",0,"E","t"
"426","share","01610","23912.02","2000",0,"E","t"
"426","extractionRate","01620","23913","2000",0.24,"E","t"
"426","extractionRate","01640","23610.01","2000",0,"E","t"
"426","share","01640","23610.01","2000",0,"E","t"
"426","extractionRate","01640","39150.02","2000",0,"E","t"
"426","share","01640","39150.02","2000",0,"E","t"
"426","extractionRate","01691","23912.01","2000",0,"E","t"
"426","share","01691","23912.01","2000",0,"E","t"
"426","extractionRate","01701","23170.03","2000",0,"E","t"
"426","share","01701","23170.03","2000",0,"E","t"
"426","extractionRate","01701","39120.14","2000",0,"E","t"
"426","share","01701","39120.14","2000",0,"E","t"
"426","extractionRate","01702","23170.03","2000",0,"E","t"
"426","share","01702","23170.03","2000",0,"E","t"
"426","extractionRate","01702","39120.14","2000",0,"E","t"
"426","share","01702","39120.14","2000",0,"E","t"
"426","extractionRate","01703","23170.03","2000",0,"E","t"
"426","share","01703","23170.03","2000",0,"E","t"
"426","extractionRate","01703","39120.14","2000",0,"E","t"
"426","share","01703","39120.14","2000",0,"E","t"
"426","extractionRate","01704","23170.03","2000",0,"E","t"
"426","share","01704","23170.03","2000",0,"E","t"
"426","extractionRate","01704","39120.14","2000",0,"E","t"
"426","share","01704","39120.14","2000",0,"E","t"
"426","extractionRate","01705","23170.03","2000",0,"E","t"
"426","share","01705","23170.03","2000",0,"E","t"
"426","extractionRate","01705","39120.14","2000",0,"E","t"
"426","share","01705","39120.14","2000",0,"E","t"
"426","extractionRate","01707","23170.03","2000",0,"E","t"
"426","share","01707","23170.03","2000",0,"E","t"
"426","extractionRate","01707","39120.14","2000",0,"E","t"
"426","share","01707","39120.14","2000",0,"E","t"
"426","extractionRate","01707","F0472","2000",0,"E","t"
"426","share","01707","F0472","2000",0,"E","t"
"426","extractionRate","01709.01","23170.03","2000",0,"E","t"
"426","share","01709.01","23170.03","2000",0,"E","t"
"426","extractionRate","01709.01","39120.14","2000",0,"E","t"
"426","share","01709.01","39120.14","2000",0,"E","t"
"426","extractionRate","01709.90","23170.03","2000",0,"E","t"
"426","share","01709.90","23170.03","2000",0,"E","t"
"426","extractionRate","01709.90","39120.14","2000",0,"E","t"
"426","share","01709.90","39120.14","2000",0,"E","t"
"426","extractionRate","01801","2351f","2000",0,"E","t"
"426","share","01801","2351f","2000",0,"E","t"
"426","extractionRate","01801","23540","2000",0,"E","t"
"426","share","01801","23540","2000",0,"E","t"
"426","extractionRate","01801","24110","2000",0,"E","t"
"426","share","01801","24110","2000",0,"E","t"
"426","extractionRate","01801","2413","2000",0,"E","t"
"426","share","01801","2413","2000",0,"E","t"
"426","extractionRate","01801","39140.01","2000",0,"E","t"
"426","share","01801","39140.01","2000",0,"E","t"
"426","extractionRate","01802","23210.04","2000",0,"E","t"
"426","share","01802","23210.04","2000",0,"E","t"
"426","extractionRate","01802","23511.02","2000",0,"E","t"
"426","share","01802","23511.02","2000",0,"E","t"
"426","extractionRate","01802","2351f","2000",0,"E","t"
"426","share","01802","2351f","2000",0,"E","t"
"426","extractionRate","01802","23540","2000",0,"E","t"
"426","share","01802","23540","2000",0,"E","t"
"426","extractionRate","01802","24110","2000",0,"E","t"
"426","share","01802","24110","2000",0,"E","t"
"426","extractionRate","01802","2413","2000",0,"E","t"
"426","share","01802","2413","2000",0,"E","t"
"426","extractionRate","01802","39140.02","2000",0,"E","t"
"426","share","01802","39140.02","2000",0,"E","t"
"426","extractionRate","01809","23210.04","2000",0,"E","t"
"426","share","01809","23210.04","2000",0,"E","t"
"426","extractionRate","01921.01","0143","2000",0,"E","t"
"426","share","01921.01","0143","2000",0,"E","t"
"426","extractionRate","01921.01","01921.02","2000",0,"E","t"
"426","share","01921.01","01921.02","2000",0,"E","t"
"426","extractionRate","01921.01","F0769","2000",0,"E","t"
"426","share","01921.01","F0769","2000",0,"E","t"
"426","extractionRate","01930.02","01930.03","2000",0,"E","t"
"426","share","01930.02","01930.03","2000",0,"E","t"
"426","extractionRate","01930.02","23999.04","2000",0,"E","t"
"426","share","01930.02","23999.04","2000",0,"E","t"
"426","extractionRate","01950.01","01950.02","2000",0,"E","t"
"426","share","01950.01","01950.02","2000",0,"E","t"
"426","extractionRate","02211","22110.02","2000",0,"E","t"
